id,active,status,moderation_status,category_id,title_fa,description,brand_id,created_at
11898433,1,marketable,approved,6484,"آینه جیبی خندالو طرح چیساتو انیمه لیکوریس ریکویل Lycoris Recoil مدل تاشو کد 23005 ","آینه های جیبی خندالو مدل تاشو، از جنس پلاستیک فشرده ABS تولید شده و به رنگ سفید می باشد. یکی از آینه ها ابعاد واقعی را نشان داده و دیگری با قابلیت بزرگنمایی، جزئیات را بهتر نمایش می دهد.
ابعاد هر یک از آینه ها، دایره ای به قطر 7.5 سانت می باشد که نه خیلی بزرگ و غیر قابل استفاده در کیف آرایشی ست و نه خیلی کوچک که تصویر خاصی در آن مشاهده نشود. سایزی استاندارد و کارآمد دارد و در هر کیفی جا میگیرد.
چاپ طرح بوسیله چاپگرهای دیجیتال شش رنگ با شفافیت و کیفیتی مثال زدنی بر روی یک وجه از بدنه ی آینه انجام گرفته و با روکش لمینت حرارتی پوشیده شده که در مقابل آسیب و خط و خش مقاوم بوده و کیفیت بالایی دارد.
درب آینه بوسیله قفل بدنه ی آن، باز نمی ماند و کاملا بسته می شود و مناسب قرار گیری در کیف لوازم آرایش و کیف های کوچک دستی نیز هست.
آینه های خندالو با تنوع طرحی بسیار بالا، سلیقه هر نوع مخاطبی را تامین میکند.",30353,2023-07-03 20:26:07.0000000
10982754,1,marketable,approved,77,کاور کربی مدل HAPPY مناسب برای گوشی موبایل سامسونگ GALAXY A52 4G به همراه بند آویز,"کاور HAPPY یک کاور فانتزی و دختر پسند است که از ترکیب پلاستیک نرم TPU و عروسک های برجسته در پشت قاب به همراه یک بند مچی تشکیل شده است . کاور HAPPY به رنگ صورتی و سفید بوده و با طراحی لبه های برجسته در قسمت اطراف نمایشگر و دوربین از وارد شدن آسیب در اثر هرگونه ضربه جلوگیری میکند . بند سفید صورتی با پوشش توری به قسمت مخصوص آویز پشت قاب آویزان میشود که میتوان از آن به عنوان بند مچی استفاده کرد . عروسک های فانتزی چسبیده به پشت قاب از استحکام قابل قبولی برخوردار هستند که به سادگی جدا نخواهند شد . قسمت های بی رنگ گارد در برابر زرد شدگی تا حد قابل قبولی مقاوم هستند . دکمه های دستگاه نیز توسط پوشش ژله ای محافظت میشوند . برش های دقیق در قسمت درگاه ها نیز باعث دسترسی آسان به درگاه ها میگردد . در آخر شایان ذکر است کاور کربی را تنها با پک کربی تهیه نمایید ",37385,2023-04-03 14:10:52.0000000
4104464,1,marketable,approved,9482,صندل مردانه روز مدل BK.1105,"دمپایی مردانه روز ، یکی از مدل های جدید و بسیار با کیفیت در میان دمپایی های مردانه میباشد.
این محصول به وسیله ی تزریق مستقیم رویه به زیره تهیه و تولید شده است که همین امر موجب آن شده تا این کالا از کیفیت بسیار بالایی برخوردار باشد و دوام آن در دراز مدت بسیار زیاد باشد.
رویه ی این محصول از جنس چرم مرغوب صنعتی تهیه شده که در کنار زیره ی مقاوم و سبک پلی اورتان این کالا را به انتخابی مناسب برای منزل و مصارف روزمره در بیرون از منزل تبدیل کرده است.
لازم به ذکر است که طراحی این محصول کاملا طبی بوده و هیچگونه آسیبی را به پا ، کمر و زانو وارد نمیکند. ",719,2020-12-28 11:26:45.0000000
9208477,1,marketable,approved,9424,آویز گردنبند نقره زنانه گیرا مدل قلب G783,آویز گردنبند مدل قلب G783 از برند دوست خوب می باشد که از نقره ی 925 ساخته شده است. ابعاد این آویز زیبا 0.2x1.2x1.5 سانتی متر می باشد و به همراه فاکتور ارایه می گردد.,31105,2022-08-16 00:22:49.0000000
2240491,1,marketable,approved,9488,کوله پشتی مردانه زارا مدل 626505,,5494,2019-12-02 19:06:53.0000000
7246673,1,marketable,approved,9277,پیکسل آکام مدل AP000489,"
پیکسل های آکام تولید شده از مواد اولیه با کیفیت بالا و بهترین متریال می باشد.کیفیت چاپ پیکسل آکام بسیار بالا بوده و تیم تولید آکام همواره از بهترین و به روز ترین دستگاه ها بهره برده است. پشت پیکسلها با سوزن یک تکه ثابت و بدون لغزش و جا به جایی میباشد و مناسب برای تزئین کیف , لباس و همچنین  بسته بندی جذاب و مینیمال آن , مناسب برای هدیه دادن است",719,2021-12-06 20:17:33.0000000
2995610,1,marketable,approved,77,کاور طرح آکواریومی کد 2355 مناسب برای گوشی موبایل هوآوی Y5 2019 / آنر 8S,,719,2020-06-23 23:55:05.0000000
7986120,1,marketable,approved,77,برچسب پوششی ماهوت مدل Black-Snake-Leather مناسب برای گوشی موبایل ریلمی GT Master,چرم بکار رفته در برپوش‌های ماهوت 100٪‌ طبیعی بوده و از پوست گاو یا بُز تهیه می‌شوند. از خواص منحصربفرد چرم طبیعی؛ تعادل دمایی است. هنگامی که گوشی هوشمند داغ می‌شود، چرم طبیعی با منافذی که در سطح خود دارد، دمای برپوش را متعادل کرده و از انتقال آن به دست جلوگیری می‌کند. لبه‌های برپوش با دقت پرداخت می‌شود و در این روش تیزی لبه از بین می‌رود و سپس با رنگ مخصوص رنگ آمیزی می‌شود. این فرآیند، ارگونومی محصول را افزایش می‌دهد. نام دیگر این محصول برپوش است که نوعي استيكر(برچسب) چندلايه است و به منظور پوشش سطح پشت گوشي هوشمند ساخته شده است و كناره‌هاي دستگاه را پوشش نمي‌دهد. هدف استفاده از آن ايجاد طرح، رنگ و احساسي نو براي دستگاه هوشمند است، در حالي كه زبان طراحي و ظرافت گوشي هوشمند حفظ شود. شایان ذکر است که برپوش با وجود چسبندگي بالا هيچي اثري از خود هنگام جدا شدن برجاي نمي‌گذارد. جنس برپوش از چرم طبیعی گاوی یا بزی است و اگر دستورالعمل نصب و جدا كردن به شيوه صحيح اجرا شود با توجه به ساختار چندلايه آن مي‌توان برپوش را چندين بار استفاده كرد.,5288,2022-03-02 12:55:14.0000000
738480,1,marketable,approved,8640,پارچه مانتویی ربانی تکست کتان طرح گلدار مشکی کد 00116961,"این پارچه در عرض 115 سانتی متر می باشد که برای مانتو ، کت و دامن ، لباسی ، خرج کار و ... مناسب است
و بسیار خنک و بدون چروکی و بدون آبرفت می باشد و در عین سادگی این پارچه بسیار شیک
و تک می باشد.",719,2018-08-06 13:57:00.0000000
10697253,1,marketable,approved,6479," 	آینه کد 30.40",,719,2023-02-17 10:48:54.0000000
4093297,1,marketable,approved,6949,فرش دستباف یک و نیم متری کد 1101,,719,2020-12-27 01:00:58.0000000
7540274,1,marketable,approved,9474,شورت مردانه مدل گیاهی آرین مجموعه 3 عددی,,719,2022-01-12 14:02:37.0000000
12115210,1,marketable,approved,8298,دستگیره در  مدل ورساچ بسته 2 عددی,"دستگیره در مدل سرویسی(منظور از مدل سرویسی برای حمام و دستشویی)که در 2حالت چپ و راست عرضه می‌شود.
این دستگیره از جنس آلومینیوم سنگین می‌باشد و مناسب برای درب‌های چوبی طرح کلاسیک می‌باشد.
 مدل‌های کلیدی و مدل سویچی و آپارتمانی (چپ و راست) موجود می‌باشد.",719,2023-07-22 13:50:50.0000000
